product_id,product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,seller,stock,sold_quantity,profit_margin_pct,is_organic,packaging_type,weight_g,shelf_life_days,reorder_level,demand_index,date_added,expiry_date,offer_type,delivery_status,Revenue,Profit_Amount
2161,Mother Dairy Family Pack Dairy 423,Dairy,Mother Dairy,241.44,0,241.44,3.9,534,33,Jaipur,LocalMart,98,205,23.2,FALSE,Jar,750,27,19,39,6/19/2024,7/16/2024,Cashback,On-Time,49495.2,11482.8864
2162,BakeHouse Organic Bakery 310,Bakery,BakeHouse,486.39,15,413.43,3.7,204,23,Bengaluru,QuickStores,96,130,31.7,FALSE,Jar,250,2,19,34,8/11/2024,8/13/2024,None,On-Time,53745.9,17037.4503
2163,Himalaya Family Pack Personal 348,Personal Care,Himalaya,524.25,30,366.97,3.4,46,30,Chennai,SellerA,127,22,10.5,FALSE,Bottle,1000,1619,25,14,6/19/2024,11/24/2028,Cashback,Delayed,8073.34,847.7007000000001
2164,DailyGreens Lite Fruits 596,Fruits & Vegetables,DailyGreens,40.03,25,30.02,3.9,53,16,Hyderabad,SellerA,131,169,29.0,FALSE,Packet,100,15,26,45,2/7/2025,2/22/2025,None,On-Time,5073.38,1471.2802
2165,Dove Lite Personal 578,Personal Care,Dove,301.47,30,211.03,3.6,133,30,Mumbai,QuickStores,102,495,23.8,TRUE,Can,100,798,20,100,10/7/2024,12/14/2026,FlatDiscount,On-Time,104459.85,24861.444300000003
2166,Aavin Family Pack Dairy 311,Dairy,Aavin,172.26,10,155.03,3.7,178,29,Chennai,SellerA,114,108,10.7,FALSE,Bottle,500,15,22,41,11/13/2024,11/28/2024,Buy1Get1,On-Time,16743.24,1791.52668
2167,BakeHouse Classic Bakery 149,Bakery,BakeHouse,140.7,0,140.7,4.1,121,40,Mumbai,UrbanSeller,81,50,37.7,FALSE,Jar,200,10,16,32,7/10/2024,7/20/2024,None,On-Time,7034.999999999999,2652.195
2168,Himalaya Original Personal 128,Personal Care,Himalaya,670.32,30,469.22,4.8,120,29,Chennai,LocalMart,99,62,18.5,FALSE,Pouch,1000,1787,19,42,5/18/2024,4/9/2029,FlatDiscount,On-Time,29091.640000000003,5381.953400000001
2169,Amul Original Dairy 201,Dairy,Amul,225.76,20,180.61,3.4,404,28,Hyderabad,QuickStores,87,215,15.6,FALSE,Jar,500,7,17,37,10/4/2024,10/11/2024,Cashback,On-Time,38831.15,6057.6594000000005
2170,Tropicana Classic Beverages 785,Beverages,Tropicana,236.37,5,224.55,3.9,699,27,Bengaluru,SellerA,134,82,32.0,FALSE,Packet,500,401,26,26,5/2/2025,6/7/2026,None,On-Time,18413.100000000002,5892.192000000001
2171,Aavin Original Dairy 647,Dairy,Aavin,187.19,0,187.19,4.8,209,34,Ahmedabad,SellerA,123,65,26.9,FALSE,Jar,1000,12,24,27,1/18/2024,1/30/2024,None,On-Time,12167.35,3273.0171499999997
2172,Tropicana Daily Beverages 598,Beverages,Tropicana,15.48,5,14.71,5.0,74,27,Pune,QuickStores,124,195,27.2,FALSE,Packet,1000,532,24,49,1/8/2025,6/24/2026,FlatDiscount,On-Time,2868.4500000000003,780.2184000000001
2173,BakeHouse Family Pack Bakery 531,Bakery,BakeHouse,69.77,10,62.79,5.0,104,25,Pune,QuickStores,95,152,18.0,FALSE,Box,200,5,19,48,8/7/2024,8/12/2024,None,Delayed,9544.08,1717.9344
2174,Pepsi Lite Beverages 961,Beverages,Pepsi,343.73,0,343.73,4.1,582,25,Delhi,UrbanSeller,92,84,8.7,FALSE,Bottle,1000,260,18,20,9/6/2025,5/24/2026,FreeDelivery,Delayed,28873.32,2511.9788399999998
2175,Britannia Lite Snacks 967,Snacks,Britannia,76.65,0,76.65,4.2,242,37,Lucknow,LocalMart,85,48,19.0,FALSE,Can,400,210,17,24,3/1/2025,9/27/2025,FlatDiscount,On-Time,3679.2000000000003,699.048
2176,Nivea Classic Personal 993,Personal Care,Nivea,468.1,10,421.29,4.5,23,31,Chennai,DailyNeeds,108,68,9.0,FALSE,Jar,250,1801,21,15,6/29/2024,6/4/2029,Cashback,On-Time,28647.72,2578.2948
2177,Britannia Lite Bakery 393,Bakery,Britannia,81.08,0,81.08,4.2,229,33,Pune,LocalMart,93,60,21.0,FALSE,Pouch,750,2,18,23,3/10/2024,3/12/2024,Buy1Get1,On-Time,4864.8,1021.6080000000001
2178,Harpic Fresh Household 104,Household,Harpic,156.83,30,109.78,4.2,81,27,Ahmedabad,UrbanSeller,91,60,31.5,FALSE,Pouch,750,1666,18,8,8/22/2025,3/15/2030,None,On-Time,6586.8,2074.842
2179,Nivea Fresh Personal 932,Personal Care,Nivea,235.21,5,223.45,4.6,112,26,Mumbai,SellerB,132,218,39.0,TRUE,Packet,250,1506,26,47,3/10/2025,4/24/2029,FlatDiscount,On-Time,48712.1,18997.718999999997
2180,DailyGreens Classic Fruits 376,Fruits & Vegetables,DailyGreens,149.32,25,111.99,3.9,228,16,Pune,QuickStores,116,52,30.3,FALSE,Can,1000,9,23,22,6/21/2024,6/30/2024,None,On-Time,5823.48,1764.51444
2181,Surf Excel Premium Household 219,Household,Surf Excel,133.6,10,120.24,4.7,196,34,Lucknow,UrbanSeller,118,92,15.6,FALSE,Pouch,250,1722,23,21,4/15/2025,1/1/2030,Buy1Get1,On-Time,11062.08,1725.6844800000001
2182,Aavin Organic Dairy 449,Dairy,Aavin,93.31,0,93.31,4.3,373,28,Jaipur,LocalMart,128,343,22.6,FALSE,Jar,750,21,25,69,12/3/2023,12/24/2023,None,On-Time,32005.33,7233.204580000001
2183,Fortune Original Grocery 884,Grocery,Fortune,180.68,20,144.54,3.8,476,44,Lucknow,LocalMart,150,85,37.3,TRUE,Jar,250,394,30,15,4/8/2024,5/7/2025,Cashback,On-Time,12285.9,4582.6407
2184,DailyGreens Lite Fruits 350,Fruits & Vegetables,DailyGreens,258.54,25,193.91,4.4,84,30,Ahmedabad,UrbanSeller,90,85,6.5,FALSE,Packet,2000,14,18,19,9/6/2025,9/20/2025,Buy1Get1,On-Time,16482.35,1071.35275
2185,Tropicana Lite Beverages 79,Beverages,Tropicana,318.14,10,286.33,4.0,393,28,Kolkata,SellerB,82,357,33.4,FALSE,Packet,1500,205,16,82,7/29/2024,2/19/2025,None,On-Time,102219.81,34141.41654
2186,Gowardhan Original Dairy 731,Dairy,Gowardhan,55.93,0,55.93,3.8,319,38,Kolkata,SellerB,95,245,29.4,FALSE,Jar,750,22,19,39,7/2/2024,7/24/2024,None,On-Time,13702.85,4028.6378999999997
2187,ITC Family Pack Snacks 561,Snacks,ITC,192.88,25,144.66,4.3,367,33,Delhi,SellerA,95,291,5.6,FALSE,Can,500,359,19,95,2/20/2025,2/14/2026,None,Delayed,42096.06,2357.3793599999995
2188,Britannia Original Bakery 224,Bakery,Britannia,54.61,0,54.61,4.1,170,22,Chennai,DailyNeeds,143,28,14.7,FALSE,Jar,250,14,28,40,7/14/2024,7/28/2024,None,On-Time,1529.08,224.77476
2189,Minute Maid Daily Beverages 395,Beverages,Minute Maid,334.2,0,334.2,4.1,221,26,Hyderabad,LocalMart,105,97,14.4,FALSE,Can,1000,324,21,25,8/22/2025,7/12/2026,None,On-Time,32417.399999999998,4668.1056
2190,DailyGreens Classic Fruits 418,Fruits & Vegetables,DailyGreens,229.32,5,217.85,4.6,294,22,Hyderabad,UrbanSeller,130,67,17.9,FALSE,Jar,1000,6,26,23,4/20/2025,4/26/2025,None,On-Time,14595.949999999999,2612.6750499999994
2191,Nivea Premium Personal 354,Personal Care,Nivea,788.96,5,749.51,4.8,315,26,Lucknow,UrbanSeller,146,67,22.0,FALSE,Packet,300,789,29,35,5/6/2024,7/4/2026,Buy1Get1,On-Time,50217.17,11047.777399999999
2192,Fortune Organic Grocery 607,Grocery,Fortune,317.53,10,285.78,4.7,360,26,Chennai,QuickStores,106,198,36.6,FALSE,Pouch,100,613,21,41,4/10/2024,12/14/2025,None,On-Time,56584.439999999995,20709.905039999998
2193,Dove Original Personal 481,Personal Care,Dove,505.42,20,404.34,4.0,145,25,Delhi,DailyNeeds,126,319,5.3,FALSE,Bottle,100,539,25,75,3/7/2024,8/28/2025,Cashback,On-Time,128984.45999999999,6836.176379999999
2194,Parle Classic Snacks 297,Snacks,Parle,192.96,10,173.66,4.8,393,26,Lucknow,DailyNeeds,92,51,18.2,FALSE,Bottle,300,186,18,8,10/26/2024,4/30/2025,None,On-Time,8856.66,1611.91212
2195,P&G Premium Personal 603,Personal Care,P&G,266.76,20,213.41,4.7,362,25,Delhi,SellerA,101,48,38.1,FALSE,Packet,400,769,20,17,9/25/2024,11/3/2026,None,On-Time,10243.68,3902.8420800000004
2196,Modern Original Bakery 573,Bakery,Modern,289.24,15,245.85,4.5,229,29,Ahmedabad,SellerA,112,92,35.1,FALSE,Can,750,12,22,49,7/24/2025,8/5/2025,None,On-Time,22618.2,7938.988200000001
2197,Dettol Family Pack Household 398,Household,Dettol,53.15,0,53.15,5.0,284,40,Chennai,LocalMart,136,223,14.3,FALSE,Pouch,500,1028,27,67,8/22/2025,6/15/2028,None,Delayed,11852.449999999999,1694.9003500000001
2198,Coca-Cola Family Pack Beverages 167,Beverages,Coca-Cola,326.02,15,277.12,5.0,211,30,Lucknow,QuickStores,123,66,13.0,FALSE,Pouch,1500,204,24,41,7/28/2025,2/17/2026,None,On-Time,18289.920000000002,2377.6896
2199,Himalaya Daily Personal 196,Personal Care,Himalaya,766.61,0,766.61,3.6,18,24,Ahmedabad,UrbanSeller,126,178,30.3,FALSE,Pouch,750,1696,25,55,9/12/2024,5/5/2029,None,On-Time,136456.58000000002,41346.34374000001
2200,Coca-Cola Organic Beverages 902,Beverages,Coca-Cola,297.61,10,267.85,4.2,520,34,Chennai,DailyNeeds,99,24,25.0,FALSE,Bottle,200,501,19,30,5/24/2024,10/7/2025,None,Delayed,6428.400000000001,1607.1
2201,Tropicana Lite Beverages 833,Beverages,Tropicana,319.81,30,223.87,3.9,422,18,Pune,DailyNeeds,90,364,32.9,FALSE,Box,200,186,18,76,11/2/2024,5/7/2025,FlatDiscount,On-Time,81488.68000000001,26809.77572
2202,Fortune Organic Grocery 949,Grocery,Fortune,257.45,10,231.7,3.5,221,27,Delhi,UrbanSeller,120,3,5.3,FALSE,Packet,300,476,24,20,8/17/2025,12/6/2026,Cashback,On-Time,695.0999999999999,36.84029999999999
2203,Surf Excel Original Household 866,Household,Surf Excel,289.66,10,260.69,4.8,212,34,Mumbai,LocalMart,137,179,33.3,FALSE,Box,1000,1535,27,56,9/16/2024,11/29/2028,FlatDiscount,On-Time,46663.51,15538.94883
2204,Aavin Family Pack Dairy 672,Dairy,Aavin,164.73,30,115.31,5.0,596,21,Pune,SellerA,88,33,19.9,FALSE,Bottle,750,16,17,23,12/17/2024,1/2/2025,None,On-Time,3805.23,757.2407699999999
2205,Tata Fresh Grocery 869,Grocery,Tata,472.94,10,425.65,4.9,184,35,Kolkata,QuickStores,128,73,13.5,FALSE,Packet,200,386,25,31,6/3/2024,6/24/2025,FlatDiscount,Delayed,31072.449999999997,4194.78075
2206,FreshFarm Family Pack Fruits 487,Fruits & Vegetables,FreshFarm,156.94,10,141.25,3.8,251,19,Hyderabad,SellerA,115,34,37.5,FALSE,Bottle,100,15,23,23,2/24/2024,3/10/2024,None,On-Time,4802.5,1800.9375
2207,Fortune Classic Grocery 279,Grocery,Fortune,342.99,20,274.39,4.3,96,26,Mumbai,QuickStores,111,100,6.2,TRUE,Bottle,100,720,22,39,10/25/2025,10/15/2027,None,On-Time,27439.0,1701.218
2208,DailyGreens Daily Fruits 211,Fruits & Vegetables,DailyGreens,231.29,0,231.29,4.4,75,24,Mumbai,LocalMart,84,135,38.7,TRUE,Can,250,4,16,62,9/13/2025,9/17/2025,None,On-Time,31224.149999999998,12083.74605
2209,Parle Family Pack Snacks 205,Snacks,Parle,112.19,15,95.36,4.2,199,13,Hyderabad,UrbanSeller,100,304,32.0,FALSE,Jar,200,307,20,62,1/23/2024,11/25/2024,None,On-Time,28989.44,9276.620799999999
2210,Tata Family Pack Grocery 347,Grocery,Tata,154.5,5,146.78,4.5,55,34,Chennai,SellerA,80,105,28.3,FALSE,Bottle,100,434,16,24,8/1/2024,10/9/2025,FreeDelivery,On-Time,15411.9,4361.5677000000005
2211,Nivea Premium Personal 554,Personal Care,Nivea,462.06,10,415.85,4.1,120,23,Pune,LocalMart,100,46,30.4,FALSE,Pouch,1000,1294,20,30,10/17/2024,5/3/2028,Buy1Get1,On-Time,19129.100000000002,5815.2464
2212,Britannia Fresh Bakery 127,Bakery,Britannia,413.79,0,413.79,4.4,160,28,Kolkata,SellerA,96,129,23.0,FALSE,Jar,1000,12,19,36,3/26/2025,4/7/2025,Buy1Get1,On-Time,53378.91,12277.149300000001
2213,Aavin Family Pack Dairy 917,Dairy,Aavin,54.64,0,54.64,3.6,97,11,Kolkata,LocalMart,125,119,31.1,FALSE,Pouch,1000,19,25,28,2/11/2025,3/2/2025,None,On-Time,6502.16,2022.1717600000002
2214,Lizol Lite Household 456,Household,Lizol,261.85,25,196.39,2.8,288,28,Jaipur,SellerB,141,46,33.3,FALSE,Bottle,1000,486,28,14,11/26/2023,3/26/2025,None,On-Time,9033.939999999999,3008.302019999999
2215,P&G Premium Personal 643,Personal Care,P&G,322.67,20,258.14,3.8,210,23,Mumbai,QuickStores,113,361,36.1,FALSE,Bottle,300,738,22,68,6/5/2024,6/13/2026,None,On-Time,93188.54,33641.062939999996
2216,DailyGreens Family Pack Fruits 350,Fruits & Vegetables,DailyGreens,273.08,20,218.46,3.8,80,35,Lucknow,UrbanSeller,114,172,28.3,FALSE,Bottle,1000,8,22,27,7/3/2025,7/11/2025,Buy1Get1,Delayed,37575.12,10633.758960000001
2217,Britannia Original Bakery 587,Bakery,Britannia,204.8,20,163.84,4.6,398,40,Lucknow,UrbanSeller,83,236,32.6,FALSE,Jar,400,7,16,74,9/15/2024,9/22/2024,FreeDelivery,On-Time,38666.24,12605.194239999999
2218,Patanjali Premium Grocery 269,Grocery,Patanjali,218.94,10,197.05,4.4,578,23,Pune,LocalMart,126,156,14.2,FALSE,Packet,1000,391,25,55,5/10/2025,6/5/2026,Buy1Get1,On-Time,30739.800000000003,4365.051600000001
2219,ITC Fresh Snacks 594,Snacks,ITC,172.89,5,164.25,4.1,117,38,Delhi,QuickStores,135,95,38.7,FALSE,Packet,500,325,27,11,9/10/2024,8/1/2025,None,Delayed,15603.75,6038.65125
2220,Lizol Family Pack Household 778,Household,Lizol,397.07,5,377.22,3.7,294,40,Mumbai,DailyNeeds,107,123,29.4,TRUE,Bottle,100,1184,21,33,6/17/2024,9/14/2027,None,On-Time,46398.060000000005,13641.02964
2221,Tropicana Family Pack Beverages 459,Beverages,Tropicana,251.91,5,239.31,5.0,41,24,Mumbai,QuickStores,100,420,12.3,TRUE,Can,200,146,20,87,7/29/2024,12/22/2024,None,On-Time,100510.2,12362.7546
2222,Britannia Classic Bakery 773,Bakery,Britannia,219.93,25,164.95,4.6,253,27,Kolkata,UrbanSeller,93,45,26.7,TRUE,Packet,750,3,18,20,2/9/2024,2/12/2024,None,Delayed,7422.749999999999,1981.8742499999996
2223,Lay's Classic Snacks 141,Snacks,Lay's,126.67,0,126.67,2.9,390,26,Jaipur,SellerB,99,24,26.0,TRUE,Box,500,233,19,0,10/23/2025,6/13/2026,FlatDiscount,On-Time,3040.08,790.4208
2224,Dove Original Personal 809,Personal Care,Dove,393.07,5,373.42,3.5,370,26,Lucknow,SellerB,96,69,24.4,FALSE,Bottle,1000,1290,19,35,1/27/2024,8/9/2027,FreeDelivery,On-Time,25765.98,6286.899119999999
2225,Britannia Organic Snacks 697,Snacks,Britannia,83.45,0,83.45,4.4,472,22,Chennai,QuickStores,91,94,34.3,FALSE,Jar,750,277,18,28,11/26/2023,8/29/2024,None,Delayed,7844.3,2690.5949
2226,Tata Lite Grocery 708,Grocery,Tata,65.49,10,58.94,4.6,102,32,Bengaluru,DailyNeeds,130,89,33.2,FALSE,Can,750,662,26,15,7/27/2024,5/20/2026,FlatDiscount,On-Time,5245.66,1741.5591200000001
2227,BakeHouse Fresh Bakery 449,Bakery,BakeHouse,62.87,20,50.3,4.1,142,26,Kolkata,LocalMart,108,204,21.1,TRUE,Can,500,12,21,59,8/4/2025,8/16/2025,None,Delayed,10261.199999999999,2165.1132
2228,Britannia Premium Snacks 849,Snacks,Britannia,135.94,15,115.55,3.7,545,32,Jaipur,LocalMart,83,522,14.6,FALSE,Pouch,200,95,16,100,5/8/2024,8/11/2024,None,On-Time,60317.1,8806.2966
2229,Surf Excel Fresh Household 331,Household,Surf Excel,810.32,15,688.77,3.7,380,33,Pune,LocalMart,91,363,6.7,FALSE,Packet,100,396,18,71,10/4/2025,11/4/2026,None,Delayed,250023.50999999998,16751.57517
2230,Dove Classic Personal 362,Personal Care,Dove,65.34,20,52.27,3.2,116,28,Jaipur,QuickStores,101,60,33.1,FALSE,Packet,500,966,20,28,3/17/2024,11/8/2026,Cashback,Delayed,3136.2000000000003,1038.0822
2231,BakeHouse Daily Bakery 915,Bakery,BakeHouse,272.08,0,272.08,4.0,258,20,Bengaluru,DailyNeeds,83,13,26.2,TRUE,Pouch,200,8,16,18,1/4/2024,1/12/2024,FlatDiscount,On-Time,3537.04,926.7044799999999
2232,Dettol Family Pack Household 643,Household,Dettol,413.95,0,413.95,5.0,254,26,Pune,UrbanSeller,132,537,29.2,FALSE,Bottle,500,1745,26,100,2/25/2024,12/5/2028,Cashback,On-Time,222291.15,64909.0158
2233,ITC Lite Snacks 335,Snacks,ITC,199.91,10,179.92,4.0,507,32,Lucknow,LocalMart,126,1,8.9,TRUE,Pouch,200,287,25,13,11/10/2023,8/23/2024,None,Delayed,179.92,16.01288
2234,Fortune Organic Grocery 701,Grocery,Fortune,451.4,20,361.12,4.3,399,24,Chennai,DailyNeeds,100,89,7.6,FALSE,Pouch,400,488,20,36,5/22/2025,9/22/2026,None,On-Time,32139.68,2442.61568
2235,Harpic Fresh Household 370,Household,Harpic,352.66,5,335.03,4.2,206,13,Chennai,SellerB,128,69,27.9,FALSE,Jar,300,1354,25,40,4/18/2024,1/2/2028,FlatDiscount,On-Time,23117.07,6449.662529999999
2236,Nivea Family Pack Personal 637,Personal Care,Nivea,192.15,5,182.54,4.1,211,29,Mumbai,UrbanSeller,102,374,36.6,FALSE,Packet,500,1139,20,99,8/3/2024,9/16/2027,FlatDiscount,Delayed,68269.95999999999,24986.80536
2237,Britannia Classic Bakery 399,Bakery,Britannia,74.69,5,70.96,4.1,313,30,Lucknow,SellerB,144,80,20.7,TRUE,Can,1000,2,28,27,9/18/2025,9/20/2025,Cashback,Delayed,5676.799999999999,1175.0975999999998
2238,Surf Excel Premium Household 549,Household,Surf Excel,192.2,20,153.76,4.1,196,32,Jaipur,SellerA,90,76,32.1,TRUE,Pouch,400,1186,18,16,7/17/2024,10/16/2027,None,On-Time,11685.759999999998,3751.1289599999996
2239,Tata Fresh Grocery 111,Grocery,Tata,461.84,10,415.66,4.6,430,37,Jaipur,DailyNeeds,98,20,9.4,FALSE,Jar,400,681,19,19,6/1/2024,4/13/2026,FreeDelivery,Delayed,8313.2,781.4408000000002
2240,Himalaya Fresh Personal 558,Personal Care,Himalaya,386.69,15,328.69,4.3,232,37,Ahmedabad,QuickStores,112,256,21.3,FALSE,Packet,100,480,22,59,2/19/2025,6/14/2026,FlatDiscount,Delayed,84144.64,17922.80832
2241,Minute Maid Fresh Beverages 226,Beverages,Minute Maid,279.76,15,237.8,4.2,235,21,Mumbai,SellerB,83,37,27.5,TRUE,Can,300,476,16,2,4/14/2024,8/3/2025,None,On-Time,8798.6,2419.615
2242,Gowardhan Lite Dairy 471,Dairy,Gowardhan,145.17,25,108.88,4.2,437,32,Delhi,SellerB,122,251,35.6,FALSE,Can,500,25,24,69,8/20/2025,9/14/2025,FreeDelivery,On-Time,27328.879999999997,9729.081279999999
2243,DailyGreens Lite Fruits 826,Fruits & Vegetables,DailyGreens,397.85,10,358.07,3.9,297,33,Lucknow,SellerB,91,26,22.2,TRUE,Pouch,250,13,18,0,2/22/2025,3/7/2025,None,Delayed,9309.82,2066.7800399999996
2244,Gowardhan Premium Dairy 880,Dairy,Gowardhan,152.5,0,152.5,4.1,262,41,Ahmedabad,LocalMart,138,212,39.2,FALSE,Jar,1000,25,27,51,6/14/2024,7/9/2024,None,On-Time,32330.0,12673.36
2245,Mother Dairy Organic Dairy 566,Dairy,Mother Dairy,133.8,5,127.11,4.0,187,28,Jaipur,SellerB,121,349,22.4,FALSE,Packet,750,24,24,76,1/20/2025,2/13/2025,Cashback,Delayed,44361.39,9936.95136
2246,Tropicana Daily Beverages 110,Beverages,Tropicana,338.2,10,304.38,3.8,544,26,Ahmedabad,QuickStores,124,74,6.5,FALSE,Packet,500,316,24,32,3/12/2024,1/22/2025,None,On-Time,22524.12,1464.0678
2247,Surf Excel Original Household 564,Household,Surf Excel,812.44,10,731.2,4.6,97,16,Ahmedabad,LocalMart,86,18,8.2,FALSE,Pouch,100,761,17,6,9/6/2024,10/7/2026,None,On-Time,13161.6,1079.2512
2248,Coca-Cola Original Beverages 497,Beverages,Coca-Cola,68.55,0,68.55,4.6,128,22,Hyderabad,LocalMart,92,113,39.8,FALSE,Jar,1000,429,18,32,7/15/2024,9/17/2025,None,Delayed,7746.15,3082.9676999999997
2249,Nivea Fresh Personal 297,Personal Care,Nivea,469.5,0,469.5,3.8,11,29,Jaipur,UrbanSeller,136,18,24.4,FALSE,Box,100,1145,27,22,6/16/2024,8/5/2027,None,On-Time,8451.0,2062.044
2250,Himalaya Original Personal 328,Personal Care,Himalaya,228.33,5,216.91,3.7,191,26,Hyderabad,UrbanSeller,121,375,24.6,FALSE,Box,300,1352,24,65,8/6/2025,4/19/2029,FlatDiscount,Delayed,81341.25,20009.9475
2251,Aavin Fresh Dairy 459,Dairy,Aavin,60.24,15,51.2,4.3,596,29,Hyderabad,LocalMart,129,36,11.7,FALSE,Packet,1000,14,25,34,6/6/2024,6/20/2024,FreeDelivery,On-Time,1843.2,215.65439999999998
2252,Nivea Original Personal 841,Personal Care,Nivea,658.73,10,592.86,3.8,328,22,Lucknow,SellerB,105,168,17.2,FALSE,Packet,250,746,21,49,10/7/2024,10/23/2026,Buy1Get1,On-Time,99600.48,17131.28256
2253,Mother Dairy Fresh Dairy 784,Dairy,Mother Dairy,82.92,20,66.34,4.5,420,17,Delhi,SellerA,112,419,13.9,FALSE,Bottle,500,15,22,89,12/1/2023,12/16/2023,None,On-Time,27796.460000000003,3863.7079400000007
2254,Harpic Fresh Household 288,Household,Harpic,70.83,25,53.12,4.0,323,20,Kolkata,UrbanSeller,87,13,17.2,FALSE,Can,400,1116,17,25,12/9/2024,12/30/2027,FlatDiscount,Delayed,690.56,118.77631999999998
2255,Minute Maid Family Pack Beverages 962,Beverages,Minute Maid,260.73,5,247.69,4.5,422,21,Delhi,QuickStores,109,213,19.6,TRUE,Can,1500,500,21,76,10/24/2025,3/8/2027,FlatDiscount,On-Time,52757.97,10340.56212
2256,Patanjali Lite Grocery 635,Grocery,Patanjali,497.55,0,497.55,4.7,444,25,Hyderabad,LocalMart,93,71,18.8,FALSE,Box,500,545,18,26,9/6/2024,3/5/2026,None,On-Time,35326.05,6641.297400000001
2257,Coca-Cola Daily Beverages 551,Beverages,Coca-Cola,252.74,0,252.74,4.4,383,44,Lucknow,SellerB,109,24,31.4,FALSE,Packet,500,105,21,21,9/22/2024,1/5/2025,None,On-Time,6065.76,1904.6486400000001
2258,Britannia Lite Bakery 584,Bakery,Britannia,165.66,5,157.38,5.0,333,24,Chennai,LocalMart,82,468,16.3,FALSE,Can,300,12,16,100,6/4/2025,6/16/2025,None,On-Time,73653.84,12005.57592
2259,BakeHouse Fresh Bakery 743,Bakery,BakeHouse,425.27,10,382.74,5.0,122,30,Mumbai,UrbanSeller,97,641,31.8,FALSE,Pouch,500,14,19,100,6/14/2025,6/28/2025,Cashback,On-Time,245336.34,78016.95612
2260,Dove Classic Personal 747,Personal Care,Dove,332.82,5,316.18,3.0,359,29,Delhi,SellerB,112,147,10.3,FALSE,Packet,750,1671,22,24,9/14/2025,4/12/2030,Buy1Get1,On-Time,46478.46,4787.28138
2261,Britannia Organic Bakery 556,Bakery,Britannia,106.31,20,85.05,4.5,125,30,Ahmedabad,SellerA,145,286,17.2,FALSE,Bottle,250,10,29,65,6/16/2025,6/26/2025,None,On-Time,24324.3,4183.7796
2262,Mother Dairy Daily Dairy 239,Dairy,Mother Dairy,151.41,10,136.27,4.9,259,32,Bengaluru,DailyNeeds,87,11,16.0,TRUE,Box,750,25,17,31,12/11/2024,1/5/2025,None,On-Time,1498.97,239.83520000000001
2263,Harpic Lite Household 283,Household,Harpic,168.34,5,159.92,5.0,153,34,Jaipur,QuickStores,133,135,17.1,FALSE,Pouch,300,1504,26,38,5/26/2025,7/8/2029,None,Delayed,21589.199999999997,3691.7532
2264,Lizol Daily Household 495,Household,Lizol,855.4,0,855.4,3.7,328,28,Chennai,SellerB,92,285,10.5,FALSE,Bottle,100,474,18,51,3/29/2024,7/16/2025,Buy1Get1,On-Time,243789.0,25597.845
2265,Tropicana Fresh Beverages 439,Beverages,Tropicana,78.66,10,70.79,4.7,845,38,Hyderabad,SellerB,124,44,8.4,FALSE,Box,1000,426,24,28,2/11/2025,4/13/2026,None,Delayed,3114.76,261.63984000000005
2266,Pepsi Fresh Beverages 341,Beverages,Pepsi,227.42,0,227.42,3.6,549,23,Lucknow,DailyNeeds,94,424,21.9,TRUE,Packet,1000,92,18,97,2/3/2024,5/5/2024,FlatDiscount,On-Time,96426.08,21117.31152
2267,Aavin Lite Dairy 455,Dairy,Aavin,91.62,10,82.46,3.6,427,25,Delhi,UrbanSeller,119,247,36.6,FALSE,Packet,750,16,23,60,1/28/2025,2/13/2025,Buy1Get1,On-Time,20367.62,7454.54892
2268,Lay's Daily Snacks 678,Snacks,Lay's,25.82,10,23.24,4.5,219,31,Pune,SellerA,106,25,23.0,TRUE,Can,100,161,21,7,3/18/2025,8/26/2025,None,On-Time,581.0,133.63
2269,P&G Premium Personal 342,Personal Care,P&G,688.25,15,585.01,3.3,93,24,Ahmedabad,SellerB,142,93,38.2,FALSE,Can,400,887,28,35,3/16/2025,8/20/2027,Buy1Get1,On-Time,54405.93,20783.06526
2270,Lay's Premium Snacks 812,Snacks,Lay's,131.68,20,105.34,3.7,481,19,Chennai,SellerB,129,41,18.5,TRUE,Jar,500,259,25,29,1/17/2025,10/3/2025,None,Delayed,4318.9400000000005,799.0039000000002
2271,Lay's Organic Snacks 807,Snacks,Lay's,65.66,30,45.96,3.7,585,25,Ahmedabad,SellerA,100,45,34.1,FALSE,Packet,400,185,20,0,7/24/2024,1/25/2025,None,On-Time,2068.2,705.2561999999999
2272,DailyGreens Fresh Fruits 565,Fruits & Vegetables,DailyGreens,45.34,5,43.07,4.2,115,25,Hyderabad,SellerB,134,193,17.9,FALSE,Bottle,100,11,26,36,6/3/2025,6/14/2025,FlatDiscount,On-Time,8312.51,1487.93929
2273,DailyGreens Lite Fruits 871,Fruits & Vegetables,DailyGreens,170.26,15,144.72,4.8,166,26,Bengaluru,QuickStores,140,210,36.9,FALSE,Box,500,11,28,44,12/16/2024,12/27/2024,FlatDiscount,On-Time,30391.2,11214.3528
2274,Fortune Classic Grocery 752,Grocery,Fortune,265.87,0,265.87,4.8,204,34,Hyderabad,SellerA,118,138,20.9,FALSE,Pouch,100,713,23,39,5/9/2025,4/22/2027,None,On-Time,36690.06,7668.22254
